duplicatenote,source,date_added,date_updated,property_name,site_name,unit_type,property_type,property__total_sites,quantity_of_units,unit_capacity,year_site_opened,operating_season__months_,__of_locations,address,city,state,zip_code,country,occupancy_rate_2024,avg__retail_daily_rate_2024,high_rate_2024,low_rate_2024,retail_daily_rate__fees__2024,revpar_2024,occupancy_rate_2025,retail_daily_rate_ytd,retail_daily_rate__fees__ytd,high_rate_2025,low_rate_2025,revpar_2025,high_month_2025,high_avg__occupancy_2025,low_month_2025,low_avg__occupancy_2025,operating_season__excel_format_,avg__rate__next_12_months_,high_rate__next_12_months_,low_rate__next_12_months_,winter_weekday,winter_weekend,spring_weekday,spring_weekend,summer_weekday,summer_weekend,fall_weekday,fall_weekend,url,description,minimum_nights,getting_there,lon,lat,toilet,hot_tub___sauna,pool,pets,water,shower,trash,cooking_equipment,picnic_table,wifi,laundry,campfires,playground,rv___vehicle_length,rv___parking,rv___accommodates_slideout,rv___surface_type,rv___surface_level,rv___vehicles__fifth_wheels,rv___vehicles__class_a_rvs,rv___vehicles__class_b_rvs,rv___vehicles__class_c_rvs,rv___vehicles__toy_hauler,fishing,surfing,horseback_riding,paddling,climbing,off_roading__ohv_,boating,swimming,wind_sports,snow_sports,whitewater_paddling,fall_fun,hiking,wildlife_watching,biking,ranch,beach,coastal,suburban,forest,field,wetlands,hot_spring,desert,canyon,waterfall,swimming_hole,lake,cave,redwoods,farm,river__stream__or_creek,mountainous,sage___p__amenity__food_on_site,waterfront,restaurant,dog_park,clubhouse,canoeing___kayaking,alcohol_available,golf_cart_rental,private_bathroom,waterpark,kitchen,patio,electricity,general_store,cable,charcoal_grill,sewer_hook_up,electrical_hook_up,generators_allowed,water_hookup,phone_number,google_website_uri,google_dine_in,google_takeout,google_delivery,google_serves_breakfast,google_serves_lunch,google_serves_dinner,google_serves_brunch,google_outdoor_seating,google_live_music,google_menu_uri,google_place_types,google_primary_type,google_primary_type_display_name,google_photos,google_icon_uri,google_icon_background_color,google_reservable,google_rating,google_user_rating_total,google_business_status,google_opening_hours,google_current_opening_hours,google_parking_options,google_price_level,google_payment_options,google_wheelchair_accessible_parking,google_wheelchair_accessible_entrance,google_wheelchair_accessible_restroom,google_wheelchair_accessible_seating,google_allows_dogs,slug,quality_score,google_place_id,is_glamping_property
,OpenAI Research: yurt glamping UK,2026-01-28,,Forest Garden Shovelstrode,,"yurts, cabins",Retreat,,,,,Year-round,,"Shovelstrode Lane, East Grinstead, West Sussex",East Grinstead,West Sussex,RH19 3PH,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.forestgarden.info,"A serene retreat offering hand-crafted yurts and cabins set within a beautiful woodland, perfect for reconnecting with nature.",,,-0.0335,51.1047,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,,No,No,Yes,No,,Yes,,,,,+44 1342 323371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping UK,2026-01-28,,Longlands Glamping,,safari tents,Glamping Resort,5,5,2-6 guests,2012,March-October,,"Longlands, Combe Martin, Ilfracombe, Devon",Combe Martin,Devon,EX34 0PD,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.longlandsdevon.co.uk,"Set in a stunning location with views over the North Devon coast, Longlands offers luxurious safari tents with all the comforts of home.",2 nights,"Longlands Glamping is accessible via the A399 road, with Barnstaple being the nearest major town. The closest train station is Barnstaple, and the nearest airport is Exeter International Airport.",-4.0396,51.1897,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,+44 1271 882004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping UK,2026-01-28,,Safari Cornwall,,safari tents,Luxury Campground,,,,,,,"Safari Cornwall, Trethawle, St. Austell, Cornwall",St. Austell,Cornwall,PL26 8XG,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.safaricamp.co.uk,"Luxury safari tent glamping experience set within the picturesque Cornish countryside, offering a perfect blend of comfort and adventure.",,,-4.7919,50.3394,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 1726 842714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: safari tent glamping UK,2026-01-28,,Glampotel Dundas Castle,,canvas cottages,Boutique Camping,,,,,,,"Dundas Castle, South Queensferry, Edinburgh",Edinburgh,Lothian,EH30 9SP,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.glampotel.com/dundas-castle,"Located on the grounds of the historic Dundas Castle, this glamping site offers luxurious canvas cottages with stunning views.",,"Dundas Castle is located just 8 miles from Edinburgh city center. The nearest airport is Edinburgh Airport, approximately 6 miles away. The property is accessible by car, and there are nearby train stations in Edinburgh for those traveling by rail.",-3.4472,55.9831,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,No,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+44 131 319 2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping UK,2026-01-28,,Glamping at Long Valley Yurts,,yurts,Glamping Resort,,,2-4 guests,,April-October,,"Great Langdale, Ambleside, Cumbria",Windermere,Cumbria,LA22 9JU,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.luxury-yurt-holidays.co.uk,"Located in the heart of the Lake District, Long Valley Yurts offers a unique glamping experience with its beautifully furnished yurts.",,,-3.0876,54.4492,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,+44 1539 267030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: luxury camping UK,2026-01-28,,The Secret Yurts,,yurts,Luxury Campground,,,,,,,"Brynllywarch, Llanfair Caereinion, Welshpool, Powys",Welshpool,Powys,SY21 0DP,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.thesecretyurts.co.uk,"Secluded luxury yurts with private hot tubs, nestled in the rolling hills of Mid Wales.",,,-3.3402,52.6508,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,+44 1938 810551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping retreats UK,2026-01-28,,Glamping at the Fir Hill,,yurts,Luxury Campground,,,2-4 guests,,April-October,,"Colan, Newquay, Cornwall",Newquay,Cornwall,TR8 4NB,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.thefirhill.co.uk,Eco-friendly glamping in a stunning Cornish estate with luxurious yurts and beautiful landscapes.,,"Located near Newquay, the property is accessible by car and is a short drive from Newquay Airport. The nearest train station is Newquay, providing convenient connections to major cities.",-5.0123,50.4081,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 1637 881942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping retreats UK,2026-01-28,,Fforest,,"domes, bell tents, cabins",Glamping Resort,,,2-4 guests,,April-October,,"Cwm Plysgog, Cilgerran, Cardigan, Ceredigion",Cardigan,Ceredigion,SA43 2TB,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.coldatnight.co.uk,"A beautiful retreat offering a variety of unique accommodations including domes, bell tents, and cabins in a scenic woodland setting.",,"Fforest is located near Cardigan, accessible by car. The nearest train station is Carmarthen, with bus or taxi services available to reach the site. The closest airport is Cardiff Airport.",-4.6368,52.0646,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,+44 1239 623633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near London UK,2026-01-28,,Glamping at Longlands,,safari tents,Luxury Campground,5,5,6 guests,,April-October,,"Longlands, Combe Martin, Devon",Combe Martin,Devon,EX34 0PD,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.longlandsdevon.co.uk,"Nestled in a private valley with stunning views, offering luxurious safari tents with all amenities.",2 nights,"Longlands is accessible by car and is located near the village of Combe Martin. The nearest train station is Barnstaple, approximately 15 miles away, and Exeter International Airport is the closest major airport, about 60 miles from the property.",-4.0351,51.1923,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+44 1271 882004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near London UK,2026-01-28,,The Secret Campsite,,"tree tents, bell tents",Luxury Campground,15,,,,April-October,,"Brickyard Farm, Town Littleworth, Cooksbridge, Lewes",Lewes,East Sussex,BN8 4TD,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.thesecretcampsite.co.uk,"A peaceful retreat focused on wildlife and nature, offering unique accommodations like tree tents and bell tents.",2 nights,"The Secret Campsite is located near Lewes, East Sussex. The nearest train station is Lewes, with direct connections from London. From Lewes, the campsite is a short taxi ride away.",-0.0089,50.9245,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,+44 1273 401100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Edinburgh UK,2026-01-28,,Bamff Ecotourism,,"yurts, cabins",Eco Glamping Resort,,,,,Year-round,,"Bamff House, Alyth",Alyth,Perthshire,PH11 8LF,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bamff.co.uk,"Set on a beautiful estate, Bamff Ecotourism offers a unique eco-friendly glamping experience with beaver watching opportunities.",,"Bamff Ecotourism is accessible by car from major cities such as Edinburgh and Glasgow. The nearest train station is in Perth, from where you can take a taxi or bus to Alyth.",-3.272,56.6353,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,+44 1828 632731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,OpenAI Research: glamping near Edinburgh UK,2026-01-28,,Roulotte Retreat,,roulottes,Boutique Camping,7,7,2-4 guests,,Year-round,,"Bowden, Melrose",Melrose,Scottish Borders,TD6 0SU,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.roulotteretreat.com,Experience a touch of bohemian luxury with beautifully crafted roulottes set in a serene meadow with stunning views.,2 nights,,-2.7186,55.5783,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,+44 1835 823341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
