priority_stratum,id,property_id,property_name,site_name,unit_type,state,unit_weight,rate_avg_retail_daily_rate,unit_hot_tub_current,property_hot_tub_current,unit_hot_tub_or_sauna_current,url,ota_url_hipcamp,ota_url_airbnb,discovery_source
P0-Safari/Cabin-blank,11511,7a37d2a5-d378-45bb-82b4-93eba7ea205d,Timberline Glamping at Lake Lanier River Forks,Deluxe Safari Tent,Safari Tent,GA,1,212,,,,https://riverforks.tlglamping.com/,,,Manual Research
P0-Safari/Cabin-blank,11512,7a37d2a5-d378-45bb-82b4-93eba7ea205d,Timberline Glamping at Lake Lanier River Forks,Double Safari Tent,Safari Tent,GA,1,212,,,,https://riverforks.tlglamping.com/,,,Manual Research
P0-Safari/Cabin-blank,11514,bf189a9d-fa5e-49b6-9b59-dece38f04ac2,Timberline Glamping at Lula,Deluxe Safari Tent,Safari Tent,GA,1,265,,,,https://lula.tlglamping.com/,,,Manual Research
P0-Safari/Cabin-blank,11532,2c7cc642-7bde-4914-aae6-06180e93de32,Timberline Glamping at Williamsburg,Deluxe Safari Tent,Safari Tent,VA,1,58.25,,,,https://williamsburg.tlglamping.com/,,,Manual Research
P0-Safari/Cabin-blank,11533,2c7cc642-7bde-4914-aae6-06180e93de32,Timberline Glamping at Williamsburg,Double Safari Tent,Safari Tent,VA,1,58.25,,,,https://williamsburg.tlglamping.com/,,,Manual Research
P0-Safari/Cabin-blank,11578,1ae105c8-ef01-471e-972f-f481763d7f57,Mossquatch Resort,Trapper Cabin,Cabin,WA,1,376.25,,,,https://resnexus.com/resnexus/reservations/book/61FB2386-B719-4DA9-8F87-F86A2A9E8065,,,web_research_mossquatch_resnexus_2026_05
P0-Safari/Cabin-blank,11610,48bb4f91-7b3b-4811-bd3a-d4b351532275,Hardscrabble Ranch,,Safari Tent,MT,1,265,,,,https://www.hardscrabbleranch.com/glamping-tents,,,market_report_coverage_gap_bozeman_250mi
P0-Safari/Cabin-blank,11630,e09490fa-37e6-42bf-b562-6f3d40b24703,The Highlands Resort,The Highlands Resort,Cabin,CA,1,265,,,,https://www.highlandsresort.com/,,,market_report_coverage_gap_fresno_250mi
P0-Safari/Cabin-blank,11936,08a93e36-c9c7-4bce-b74c-64afeac27b60,Ouachita Wilde,The Forest Hideout,Safari Tent,AR,1,125,,,,https://resnexus.com/resnexus/reservations/book/A699365C-E037-4019-A7CB-04ECD6099F79,,,web_research_ouachita_wilde_resnexus_2026_05
P0-Safari/Cabin-blank,11937,08a93e36-c9c7-4bce-b74c-64afeac27b60,Ouachita Wilde,Treehouse Safari Tent,Safari Tent,AR,1,125,,,,https://resnexus.com/resnexus/reservations/book/A699365C-E037-4019-A7CB-04ECD6099F79,,,web_research_ouachita_wilde_resnexus_2026_05
P0-Safari/Cabin-blank,12019,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Pine Marten Cabin,Cabin,MT,1,1050,,No,,https://lonemountainranch.com/cabins/pine-marten/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12020,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Bitterroot Cabin,Cabin,MT,1,1100,,No,,https://lonemountainranch.com/cabins/bitterroot/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12021,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Bald Eagle Cabin,Cabin,MT,1,1050,,No,,https://lonemountainranch.com/cabins/bald-eagle/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12022,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Meadowlark Cabin,Cabin,MT,1,1000,,No,,https://lonemountainranch.com/cabins/meadowlark/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12023,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Porcupine Cabin,Cabin,MT,1,1000,,No,,https://lonemountainranch.com/cabins/porcupine/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12024,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Lodgepole Cabin,Cabin,MT,1,1050,,No,,https://lonemountainranch.com/cabins/lodgepole/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12025,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Chipmunk Cabin,Cabin,MT,1,1000,,No,,https://lonemountainranch.com/cabins/chipmunk/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12026,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Blue Spruce Cabin,Cabin,MT,1,1050,,No,,https://lonemountainranch.com/cabins/blue-spruce/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12027,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Bull Moose Cabin,Cabin,MT,1,1100,,No,,https://lonemountainranch.com/cabins/bull-moose/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12028,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Black Bear Cabin,Cabin,MT,1,1100,,No,,https://lonemountainranch.com/cabins/blackbear/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12029,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Shooting Star Cabin,Cabin,MT,1,2300,,No,,https://lonemountainranch.com/cabins/shooting-star/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12030,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Cougar Cabin,Cabin,MT,1,1100,,No,,https://lonemountainranch.com/cabins/cougar/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12031,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Lame Deer Cabin,Cabin,MT,1,1100,,No,,https://lonemountainranch.com/cabins/lame-deer/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12032,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Canyon Cabin,Cabin,MT,1,1100,,No,,https://lonemountainranch.com/cabins/canyon/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12033,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Rainbow Cabin,Cabin,MT,1,1050,,No,,https://lonemountainranch.com/cabins/rainbow/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12034,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Grayling Cabin,Cabin,MT,1,1050,,No,,https://lonemountainranch.com/cabins/grayling/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12035,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Aspen Cabin,Cabin,MT,1,2300,,No,,https://lonemountainranch.com/cabins/aspen/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12036,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Bighorn Cabin,Cabin,MT,1,2300,,No,,https://lonemountainranch.com/cabins/bighorn/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12037,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Hilltop Cabin,Cabin,MT,1,2300,,No,,https://lonemountainranch.com/cabins/hilltop/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12038,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Coyote Cabin,Cabin,MT,1,2300,,No,,https://lonemountainranch.com/cabins/coyote/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12039,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Larkspur Cabin,Cabin,MT,1,2300,,No,,https://lonemountainranch.com/cabins/larkspur/,,,web_research_lonemountainranch_synxis_2026_05
P0-Safari/Cabin-blank,12050,a3457bc3-69fc-4530-890f-bbd821a31557,Strawberry Park Hot Springs,Rustic Retreat Cabin,Cabin,CO,1,200,,Yes,,https://strawberryhotsprings.com/lodging/,,,web_research_strawberryhotsprings_checkfront_2026_05; web_research_sauna_2026_05_27
P0-Safari/Cabin-blank,12051,a3457bc3-69fc-4530-890f-bbd821a31557,Strawberry Park Hot Springs,Large Rustic Cabin,Cabin,CO,1,160,,Yes,,https://strawberryhotsprings.com/lodging/,,,web_research_strawberryhotsprings_checkfront_2026_05; web_research_sauna_2026_05_27
P0-Safari/Cabin-blank,12052,a3457bc3-69fc-4530-890f-bbd821a31557,Strawberry Park Hot Springs,Small Rustic Cabin,Cabin,CO,1,145,,Yes,,https://strawberryhotsprings.com/lodging/,,,web_research_strawberryhotsprings_checkfront_2026_05; web_research_sauna_2026_05_27
P0-Safari/Cabin-blank,12059,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Luxury Glamping,Safari Tent,FL,1,265,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/luxury-glamping-experiences/,,,web_research_westgateresorts_2026_05; web_research_sauna_2026_05_27
P0-Safari/Cabin-blank,12060,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Glamping,Safari Tent,FL,1,250,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/glamping/,,,web_research_westgateresorts_2026_05; web_research_sauna_2026_05_27
P0-Safari/Cabin-blank,12066,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Saddle Club Studio Cabin,Cabin,FL,1,345,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/saddle-club/,,,web_research_westgateresorts_2026_05; web_research_sauna_2026_05_27
P0-Safari/Cabin-blank,12067,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Saddle Club Rail Car,Cabin,FL,1,350.13,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/saddle-club/,,,web_research_westgateresorts_2026_05
P0-Safari/Cabin-blank,12069,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Saddle Club One-Bedroom Grand Cabin,Cabin,FL,1,345,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/saddle-club/,,,web_research_westgateresorts_2026_05
P0-Safari/Cabin-blank,12071,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Saddle Club Two-Bedroom Cabin,Cabin,FL,1,345,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/saddle-club/,,,web_research_westgateresorts_2026_05
P0-Safari/Cabin-blank,12089,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,The Bottling Room,Cabin,NV,1,113.5,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-Safari/Cabin-blank,12099,a1945707-91b3-4bb5-b71a-fef68e433e80,Vegas Glamping,Desert Oasis,Safari Tent,NV,1,211,,,,https://vegasglamping.com/our-destination/desert-oasis-tent/,,,web_research_vegasglamping_2026_05; web_research_sauna_2026_05_27
P0-Safari/Cabin-blank,12101,a1945707-91b3-4bb5-b71a-fef68e433e80,Vegas Glamping,Queen Safari Tent,Safari Tent,NV,1,211,,,,https://vegasglamping.com/our-destination/queen-safari-tent-las-vegas,,,web_research_vegasglamping_2026_05; web_research_sauna_2026_05_27
P0-Safari/Cabin-blank,12102,a1945707-91b3-4bb5-b71a-fef68e433e80,Vegas Glamping,Sunrise Safari Tent,Safari Tent,NV,1,211,,,,https://vegasglamping.com/our-destination/sunrise-safari-tent/,,,web_research_vegasglamping_2026_05; web_research_sauna_2026_05_27
P0-Safari/Cabin-blank,12118,ea257743-1b29-48da-bf41-5cfede9bdc73,Highwood Retreat,The East Camp,Safari Tent,VT,1,195,,,,https://resnexus.com/resnexus/reservations/book/C19E9143-1FF2-4069-9DF7-941074AC9852,,,web_research_highwood_resnexus_2026_05
P0-Safari/Cabin-blank,12119,ea257743-1b29-48da-bf41-5cfede9bdc73,Highwood Retreat,The West Camp,Safari Tent,VT,1,195,,,,https://resnexus.com/resnexus/reservations/book/C19E9143-1FF2-4069-9DF7-941074AC9852,,,web_research_highwood_resnexus_2026_05
P0-Safari/Cabin-blank,12135,1ae105c8-ef01-471e-972f-f481763d7f57,Mossquatch Resort,Sawyer Cabin,Cabin,WA,1,355,,,,https://resnexus.com/resnexus/reservations/book/61FB2386-B719-4DA9-8F87-F86A2A9E8065,,,web_research_mossquatch_resnexus_2026_05
P0-Safari/Cabin-blank,12136,1ae105c8-ef01-471e-972f-f481763d7f57,Mossquatch Resort,Logger Cabin,Cabin,WA,1,355,,,,https://resnexus.com/resnexus/reservations/book/61FB2386-B719-4DA9-8F87-F86A2A9E8065,,,web_research_mossquatch_resnexus_2026_05
P0-Safari/Cabin-blank,12301,ffbb1bd6-a231-4912-90fd-fc4f35ef6e1a,Timberline Glamping at Pine Acres,,Safari Tent,GA,1,159,,,,https://lakeallatoona.tlglamping.com/,,,web_research_2026_05_brand_anchors
P0-Safari/Cabin-blank,12381,b0d08d0f-71b7-4c40-94b6-a76808a8f2c5,Wildhaven Yosemite,Classic Cabin Studio,Cabin,CA,1,251.25,,,,https://wildhavenyosemite.com/glamping-cabins,,,web_research_2026_05_wildhaven_usa
P0-Safari/Cabin-blank,12382,b0d08d0f-71b7-4c40-94b6-a76808a8f2c5,Wildhaven Yosemite,Classic Cabin 1 Bedroom,Cabin,CA,1,251.25,,,,https://wildhavenyosemite.com/glamping-cabins,,,web_research_2026_05_wildhaven_usa
P0-other-blank,9514,cda3f398-c2f0-4341-b0dd-999690a94afe,AutoCamp Hill Country,Airstream Suite,Airstream,TX,120,264,,,,https://autocamp.com/location/hill-country/,,,Sage
P0-other-blank,10651,47cdea9e-d3af-4cdb-9e71-4ffff8722e65,AutoCamp Catskills,Classic Airstream Suite,Airstream,NY,65,327.5,,,No,https://autocamp.com/catskills/,,,Sage
P0-other-blank,10286,c8dc6e4c-cbc5-4643-b7fd-715fe0ef9203,ULUM Moab,Suite Tent,Canvas Tent,UT,50,604,,,No,https://www.ulumresorts.com/contact/,,,Sage
P0-other-blank,10407,5cb35373-581a-4767-a667-32dcd400d090,Zion Wildflower Resort,Small Canvas/ Grand Mesa Tents,Canvas Tent,UT,40,152.5,,,Yes,https://zionwildflower.com/,,,Sage
P0-other-blank,9975,3908b7fe-a3d0-4787-b0d0-e680f39bdb6f,Postcard Cabins Kettle River,Two Bed Cabin,Tiny Home,MN,25,338,,,No,https://www.marriott.com/en-us/hotels/dlhkr-postcard-cabins-kettle-river-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10046,8b81b3d6-f779-43d9-8010-1a51ddd3f2bd,Postcard Cabins Dale Hollow,Two Bed Cabin,Tiny Home,TN,25,142.17,,,No,https://www.marriott.com/en-us/hotels/bnadl-postcard-cabins-dale-hollow-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10047,8b81b3d6-f779-43d9-8010-1a51ddd3f2bd,Postcard Cabins Dale Hollow,One Bed Cabin,Tiny Home,TN,25,127.83,,,No,https://www.marriott.com/en-us/hotels/bnadl-postcard-cabins-dale-hollow-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,9976,3908b7fe-a3d0-4787-b0d0-e680f39bdb6f,Postcard Cabins Kettle River,One Bed Cabin,Tiny Home,MN,24,176.17,,,No,https://www.marriott.com/en-us/hotels/dlhkr-postcard-cabins-kettle-river-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10056,1d63f473-12ec-4af6-a0cb-4c935acb3b32,Postcard Cabins Brazos Valley,Two Bed Cabin,Tiny Home,TX,23,125.33,,,No,,,,Sage
P0-other-blank,10057,1d63f473-12ec-4af6-a0cb-4c935acb3b32,Postcard Cabins Brazos Valley,One Bed Cabin,Tiny Home,TX,23,125.33,,,No,,,,Sage
P0-other-blank,10077,e29508f0-3484-4302-b4c5-d4cb06642bd0,Postcard Cabins Shenandoah,One Bed Cabin,Tiny Home,VA,23,266.83,,,No,https://www.marriott.com/en-us/hotels/chosh-postcard-cabins-shenandoah-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,9543,92ae42d7-d8a9-43d5-901a-a36f874d0ee0,WeeCasa Tiny House Resort,Tiny House,Tiny Home,CO,22,210,,,,https://weecasa.com/,,,Sage
P0-other-blank,9568,caae79d5-aaed-4d9a-add8-0638a6c88f69,Lost Lake Resort,Yurt,Yurt,OR,22,140,,,,https://lostlakeresort.org/,,,Sage
P0-other-blank,10076,e29508f0-3484-4302-b4c5-d4cb06642bd0,Postcard Cabins Shenandoah,Two Bed Cabin,Tiny Home,VA,22,270.5,,,No,https://www.marriott.com/en-us/hotels/chosh-postcard-cabins-shenandoah-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,9972,c2d13ed2-db7b-47fb-a522-ece3af42fca0,Postcard Cabins Barber Creek,One Bed Cabin,Tiny Home,MI,21,217,,,No,https://www.marriott.com/en-us/hotels/azobc-postcard-cabins-barber-creek-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10005,3930b5f6-7b2e-4e81-b12e-4c76a09c10a6,Postcard Cabins Blake Brook,Two Bed Cabin,Tiny Home,NH,21,238.67,,,No,https://www.marriott.com/en-us/hotels/mhtbb-postcard-cabins-blake-brook-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10006,3930b5f6-7b2e-4e81-b12e-4c76a09c10a6,Postcard Cabins Blake Brook,One Bed Cabin,Tiny Home,NH,21,238.67,,,No,https://www.marriott.com/en-us/hotels/mhtbb-postcard-cabins-blake-brook-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,9943,1f5383a3-36ea-4832-a5d3-a371288e2dd3,Postcard Cabins Big Bear,Two Bed Cabin,Tiny Home,CA,20,338.17,,,No,https://postcardcabins.com/los-angeles/,,,Sage
P0-other-blank,9944,1f5383a3-36ea-4832-a5d3-a371288e2dd3,Postcard Cabins Big Bear,One Bed Cabin,Tiny Home,CA,20,325,,,No,https://postcardcabins.com/los-angeles/,,,Sage
P0-other-blank,9973,c2d13ed2-db7b-47fb-a522-ece3af42fca0,Postcard Cabins Barber Creek,Two Bed Cabin,Tiny Home,MI,20,196.33,,,No,https://www.marriott.com/en-us/hotels/azobc-postcard-cabins-barber-creek-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10031,064662a3-a05f-4250-b260-50e4e7ca120a,Happydale Retreat,Cabin,Tiny Home,OH,20,155,,,,https://glamplyfe.com,,,Sage
P0-other-blank,10058,dcffd8d8-46d8-4bb4-a225-f10b1b7f275a,Postcard Cabins Hill Country,Two Bed Cabin,Tiny Home,TX,20,145.83,,,No,,,,Sage
P0-other-blank,10059,dcffd8d8-46d8-4bb4-a225-f10b1b7f275a,Postcard Cabins Hill Country,One Bed Cabin,Tiny Home,TX,20,145.83,,,No,,,,Sage
P0-other-blank,10060,8ba94be0-9f82-4940-9b93-24e35bfb25a8,Postcard Cabins Piney Woods,Two Bed Cabin,Tiny Home,TX,20,149.17,,,No,,,,Sage
P0-other-blank,10061,8ba94be0-9f82-4940-9b93-24e35bfb25a8,Postcard Cabins Piney Woods,One Bed Cabin,Tiny Home,TX,20,149.17,,,No,,,,Sage
P0-other-blank,10078,85186daa-d73d-4949-8ae9-f3757a0e38f8,Postcard Cabins Mount Adams,Classic Cabin — 2 Bed,Tiny Home,WA,20,157,,,No,,,,Sage
P0-other-blank,10079,85186daa-d73d-4949-8ae9-f3757a0e38f8,Postcard Cabins Mount Adams,Classic Cabin — 1 Bed,Tiny Home,WA,20,157,,,No,,,,Sage
P0-other-blank,10403,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Glamping,Canvas Tent,FL,20,250,,,No,https://www.westgateresorts.com/,,,Sage
P0-other-blank,10029,f89d3868-0374-4d14-a333-c936c8eefdb2,Postcard Cabins Beaver Creek,Classic Cabin — 1 Bed,Tiny Home,OH,19,173.33,,,No,https://www.marriott.com/en-us/hotels/pitbc-postcard-cabins-beaver-creek-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10030,f89d3868-0374-4d14-a333-c936c8eefdb2,Postcard Cabins Beaver Creek,Classic Cabin — 2 Bed,Tiny Home,OH,19,151.17,,,No,https://www.marriott.com/en-us/hotels/pitbc-postcard-cabins-beaver-creek-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10080,b0286a5c-1371-4822-ba45-acc6bfbd37b3,Postcard Cabins Skagit Valley,Two Bed Cabin,Tiny Home,WA,18,138.5,,,No,https://www.marriott.com/en-us/hotels/blisv-postcard-cabins-skagit-valley-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10081,b0286a5c-1371-4822-ba45-acc6bfbd37b3,Postcard Cabins Skagit Valley,One Bed Cabin,Tiny Home,WA,18,138.5,,,No,https://www.marriott.com/en-us/hotels/blisv-postcard-cabins-skagit-valley-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,11470,51e2e968-f07d-4e5d-9efa-3b8dfa30827c,Wander Camp Bear Lake,King Tent,Bell Tent,UT,17,115.5,,,,https://thewandercamp.com/glamping/utah/bear-lake,,,Manual Research
P0-other-blank,9990,ca8ad404-7a2b-417d-964a-0fce67758270,Postcard Cabins Asheboro,One Bed Cabin,Tiny Home,NC,16,156.83,,,No,https://www.marriott.com/en-us/hotels/gsoas-postcard-cabins-asheboro-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,9991,ca8ad404-7a2b-417d-964a-0fce67758270,Postcard Cabins Asheboro,Two Bed Cabin,Tiny Home,NC,16,151.5,,,No,https://www.marriott.com/en-us/hotels/gsoas-postcard-cabins-asheboro-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,9564,d4a351a9-0cca-414a-8b06-1d017de5836c,Two Capes Lookout,Geodesic Dome,Dome,OR,15,300.5,,,,https://twocapeslookout.com/,,,Sage
P0-other-blank,10601,16f3e94c-a56b-4164-8fa6-9e0e28a60816,Adirondack Safari,Bell Tent,Bell Tent,NY,15,271.5,,,No,https://www.adirondacksafari.com/,,,Sage
P0-other-blank,10602,16f3e94c-a56b-4164-8fa6-9e0e28a60816,Adirondack Safari,,Bell Tent,NY,15,219,,,No,https://www.adirondacksafari.com/,,,Sage
P0-other-blank,10603,16f3e94c-a56b-4164-8fa6-9e0e28a60816,Adirondack Safari,Bell Tent - 2 Person,Bell Tent,NY,15,219,,,No,https://www.adirondacksafari.com/,,,Sage
P0-other-blank,9774,17f8dcfc-873f-44f8-9288-9ffeee764ae5,Treebones Resort,Yurts for 2 Guests,Yurt,CA,14,415,,,No,https://www.treebonesresort.com/,,,Sage
P0-other-blank,9923,3a8e7766-9d10-42ad-8df0-85b143209337,North Texas Jellystone Park,Tipis,Tipi,TX,14,152.5,,,No,https://www.northtexasjellystone.com/,,,Sage
P0-other-blank,10332,43b7c289-4abc-41d8-bde9-e51abd34f1d0,Pagosa River Domes,Domes,Dome,CO,14,245,,,No,https://www.larkindependent.com/hotels/pagosa-river-domes,,,Sage
P0-other-blank,10596,fe5faade-9505-4f0f-8215-ac61e183c512,Wander Camp Glacier,King Tent,Bell Tent,MT,14,174.75,,,No,https://thewandercamp.com/glamping/montana/glacier,,,Sage
P0-other-blank,10638,89838adb-89bd-4d5b-b62d-ec7ff0391861,AutoCamp Russian River,Classic Airstream Suite,Airstream,CA,13,338.38,,,No,https://autocamp.com/russian-river/,,,Sage
P0-other-blank,9531,95799e27-51c0-4863-b001-67bb75cf4022,SKYE Texas Hill Country Resort,Glamping Pod,Dome,TX,12,250,,,,https://www.skyetexashillcountry.com/,,,Sage
P0-other-blank,9606,c398deea-8d5f-480f-9560-9b080d019358,Hope Acres Glampground,Yurt,Yurt,UT,12,152.5,,,,https://hopeacresglampground.com/,,,Sage
P0-other-blank,10906,95799e27-51c0-4863-b001-67bb75cf4022,SKYE Texas Hill Country Resort,Dome,Dome,TX,12,253.75,,,,https://skyetexashillcountry.com/,,,Web Research 2025
P0-other-blank,12920,d17b62c4-5a8f-4e2b-9c1d-7f3a6e8b0d42,Glamping Loft Lake Geneva,Main Street Loft (12 Tent Suites),Canvas Tent,WI,12,737.5,,,,https://www.genevalakesvacations.com/vrp/unit/Main_Street_Loft-95-15/,,,web_research_lake_geneva_micro_market_2026_06
P0-other-blank,165,8547d712-7bc2-45db-a5fe-514e2c286928,Silver Bullet Retreats,,Airstream,FL,10,132.63,,No,,https://silverbulletretreats.com/,,,OpenAI Research - Airstreams
P0-other-blank,9780,bd56425b-6170-445c-aa32-e79fb34f1449,Royal Gorge Yurts,Yurts,Yurt,CO,10,212.25,,,No,https://www.royalgorgeyurts.com/,,,Sage
P0-other-blank,9846,06544c3e-1326-487f-9bec-1f8ee6c5e9a3,Costanoa,Coastal RV Units,Vintage Trailer,CA,10,251.25,,,No,https://costanoa.com,,,Sage
P0-other-blank,9901,879be8ec-96e0-4781-8f11-89a53e828126,"Glamping Florida, by River Ranch",Luxe Teepee,Tipi,FL,10,628,,,No,https://www.westgateresorts.com/,,,Sage
P0-other-blank,9902,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Teepee,Tipi,FL,10,718.5,,,No,https://resort.to/wrrrr?y_source=1_OTc1MjIxNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,Sage
P0-other-blank,9907,a0c2f25d-570c-4a14-95c0-7884e5eb29dd,Mustang Monument,Luxury Tipis,Tipi,NV,10,2400,,,No,https://www.mustangmonument.com/,,,web_research_mustangmonument_2026_05
P0-other-blank,9971,74949d28-3c5e-4c78-80f4-c70b4b5689ff,Tops'l Farm,A-Frame Cabins,Tiny Home,ME,10,210,,,No,https://www.topslfarm.com/,,,Sage
P0-other-blank,10015,47cdea9e-d3af-4cdb-9e71-4ffff8722e65,AutoCamp Catskills,X Suites,Tiny Home,NY,10,493,,,No,https://autocamp.com/catskills/,,,Sage
P0-other-blank,10032,064662a3-a05f-4250-b260-50e4e7ca120a,Happydale Retreat,A-Frame/Cabin,Tiny Home,OH,10,155,,,No,https://glamplyfe.com,,,Sage
P0-other-blank,10033,65b0bdf6-39c6-4148-ab1e-b4534efa2248,Umpqua's Last Resort,Tiny Home,Tiny Home,OR,10,218.67,,No,No,http://www.umpquaslastresort.com/,,,Sage; web_research_hot_tub_2026_05_27
P0-other-blank,10313,e4f4ed9a-cfa5-4955-9b6c-503cf93d0a92,CampV,Jupes,Jupe,CO,10,150,,,No,https://www.campv.com/,,,Sage
P0-other-blank,10314,879be8ec-96e0-4781-8f11-89a53e828126,"Glamping Florida, by River Ranch",Cottages,Cottage,FL,10,536.5,,,No,https://www.westgateresorts.com/,,,Sage
P0-other-blank,10382,879be8ec-96e0-4781-8f11-89a53e828126,"Glamping Florida, by River Ranch",Luxe Conestoga Wagon,Covered Wagon,FL,10,648,,,No,https://www.westgateresorts.com/,,,Sage
